stable_id	display_label
ENSDART00000127455	NM_001082911.1
ENSDART00000128793	NM_212863.2
ENSDART00000075915	NM_001130806.1
ENSDART00000136254	NM_001082909.1
ENSDART00000101974	NM_001271817.1
ENSDART00000132308	NM_131743.1
ENSDART00000032788	NM_200707.1
ENSDART00000143078	NM_001083094.1
ENSDART00000135857	NM_001128585.1
ENSDART00000143887	NM_001082908.1
ENSDART00000077871	NM_001020628.1
ENSDART00000003192	NM_001077802.1
ENSDART00000003674	NM_199894.1
ENSDART00000099793	NM_001017598.1
ENSDART00000099792	NM_001017598.1
ENSDART00000113196	NM_001135136.1
ENSDART00000108499	NM_001111199.1
ENSDART00000170461	NM_001190756.1
ENSDART00000154542	NM_212717.1
ENSDART00000083582	NM_001111180.1
ENSDART00000076749	NM_001128669.1
ENSDART00000056138	NM_207099.2
ENSDART00000060049	NM_001089479.1
ENSDART00000055338	NM_001006095.1
ENSDART00000155406	NM_001098261.1
ENSDART00000018044	NM_001014821.1
ENSDART00000131057	NM_001130671.1
ENSDART00000131057	NM_001082907.1
ENSDART00000114330	NM_001256392.1
ENSDART00000133714	NM_001083109.1
ENSDART00000029387	NM_201463.1
ENSDART00000156065	NM_001204454.1
ENSDART00000061836	NM_001020564.1
ENSDART00000015393	NM_001024373.1
ENSDART00000060773	NM_001083104.1
ENSDART00000127079	NM_001083095.1
ENSDART00000126495	NM_001083085.1
ENSDART00000123744	NM_001082904.1
ENSDART00000018071	NM_200999.1
ENSDART00000007567	NM_001083077.1
ENSDART00000086060	NM_001122621.1
ENSDART00000134704	NM_001082903.1
ENSDART00000137790	NM_001082902.1
ENSDART00000140132	NM_001082900.1
ENSDART00000132026	NM_001082898.1
ENSDART00000100544	NM_001083038.2
ENSDART00000125636	NM_001083036.1
ENSDART00000100523	NM_001083040.1
ENSDART00000100520	NM_001083041.1
ENSDART00000111317	NM_001083043.1
ENSDART00000017569	NM_001024447.1
ENSDART00000060799	NM_001083042.1
ENSDART00000137439	NM_001083103.1
ENSDART00000074482	NM_001083039.1
ENSDART00000140951	NM_001083102.1
ENSDART00000134089	NM_001083093.1
ENSDART00000021977	NM_131189.1
ENSDART00000100536	NM_001083037.1
ENSDART00000114807	NM_001083076.1
ENSDART00000113372	NM_001082914.1
ENSDART00000073519	NM_001082913.1
ENSDART00000152932	NM_001082912.1
ENSDART00000123287	NM_001045458.1
ENSDART00000123287	NM_001082884.1
ENSDART00000124961	NM_001083055.1
ENSDART00000018205	NM_131411.2
ENSDART00000159863	NM_001080051.1
ENSDART00000003511	NM_001045469.2
ENSDART00000053095	NM_001002228.1
ENSDART00000132587	NM_001082850.1
ENSDART00000038575	NM_001025534.2
ENSDART00000042595	NM_201166.1
ENSDART00000039466	NM_201183.1
ENSDART00000060713	NM_001045473.1
ENSDART00000101709	NM_001013461.1
ENSDART00000099723	NM_213160.1
ENSDART00000018350	NM_213479.1
ENSDART00000154094	NM_200676.1
ENSDART00000130869	NM_001013027.1
ENSDART00000113098	NM_131257.2
ENSDART00000110848	NM_001033093.1
ENSDART00000140290	NM_212742.1
ENSDART00000101713	NM_131020.1
ENSDART00000125092	NM_182940.2
ENSDART00000128380	NM_001103130.1
ENSDART00000121686	NM_198073.2
ENSDART00000121686	NM_131759.1
ENSDART00000111585	NM_001097585.1
ENSDART00000099721	NM_001076668.1
ENSDART00000109016	NM_183066.1
ENSDART00000154031	NM_001305620.1
ENSDART00000144911	NM_200076.1
ENSDART00000074534	NM_001033751.1
ENSDART00000083628	NM_001082825.1
ENSDART00000062459	NM_198915.1
ENSDART00000157002	NM_001328153.1
ENSDART00000155600	NM_001328154.1
ENSDART00000025285	NM_212638.1
ENSDART00000102526	NM_001089386.1
ENSDART00000154274	NM_001002045.3
ENSDART00000156515	NM_200166.2
ENSDART00000006288	NM_200024.1
ENSDART00000131182	NM_200684.1
ENSDART00000108995	NM_001099252.1
ENSDART00000168887	NM_001033739.1
ENSDART00000060689	NM_212903.1
ENSDART00000060702	NM_001083050.1
ENSDART00000162413	NM_131561.1
ENSDART00000060695	NM_001025524.2
ENSDART00000060706	NM_213206.2
ENSDART00000011568	NM_001020591.1
ENSDART00000055340	NM_201083.2
ENSDART00000113030	NM_001327791.1
ENSDART00000168198	NM_001099249.1
ENSDART00000074757	NM_001033718.1
ENSDART00000065208	NM_001002534.1
ENSDART00000158163	NM_001077531.1
ENSDART00000155969	NM_001257146.1
ENSDART00000025428	NM_131415.1
ENSDART00000130877	NM_001039818.1
ENSDART00000124992	NM_001115092.2
ENSDART00000014103	NM_001017729.1
ENSDART00000103491	NM_001128750.1
ENSDART00000033716	NM_199950.1
ENSDART00000003066	NM_214682.2
ENSDART00000053684	NM_199809.1
ENSDART00000129598	NM_001305580.1
ENSDART00000008752	NM_214751.1
ENSDART00000166855	NM_213296.1
ENSDART00000144178	NM_205565.1
ENSDART00000076483	NM_205565.1
ENSDART00000113309	NM_001017658.1
ENSDART00000055088	NM_001040041.1
ENSDART00000103489	NM_001128749.1
ENSDART00000057466	NM_001089365.1
ENSDART00000101829	NM_212873.1
ENSDART00000013376	NM_214743.1
ENSDART00000082325	NM_212938.1
ENSDART00000085786	NM_001081749.1
ENSDART00000083499	NM_001080193.1
ENSDART00000086954	NM_213519.1
ENSDART00000170918	NM_001080585.1
ENSDART00000170918	NM_001320463.1
ENSDART00000037855	NM_001042688.2
ENSDART00000128815	NM_001303055.1
ENSDART00000102148	NM_130941.2
ENSDART00000168477	NM_200826.1
ENSDART00000074737	NM_201046.1
ENSDART00000060685	NM_214698.1
ENSDART00000060685	NM_001310040.1
ENSDART00000009411	NM_001003860.1
ENSDART00000018626	NM_200210.1
ENSDART00000043298	NM_205569.1
ENSDART00000093031	NM_200312.2
ENSDART00000017304	NM_131009.1
ENSDART00000161320	NM_001045059.1
ENSDART00000014166	NM_001002493.1
ENSDART00000055186	NM_001303129.1
ENSDART00000010395	NM_001002657.2
ENSDART00000083241	NM_001080572.1
ENSDART00000074129	NM_001122620.1
ENSDART00000167398	NM_001202442.1
ENSDART00000145294	NM_001077432.1
ENSDART00000055194	NM_181601.4
ENSDART00000100336	NM_001128678.1
ENSDART00000158178	NM_001326693.1
ENSDART00000161248	NM_001285388.1
ENSDART00000083212	NM_001076560.1
ENSDART00000101253	NM_001080591.1
ENSDART00000108869	NM_001045319.1
ENSDART00000102014	NM_001045471.2
ENSDART00000108647	NM_001105108.1
ENSDART00000064311	NM_213461.1
ENSDART00000035878	NM_205564.1
ENSDART00000124038	NM_001316894.1
ENSDART00000157351	NM_001302615.1
ENSDART00000153928	NM_001163005.1
ENSDART00000171922	NM_170761.2
ENSDART00000165367	NM_001328039.1
ENSDART00000163235	NM_199651.1
ENSDART00000168414	NM_001030254.1
ENSDART00000044096	NM_213266.1
ENSDART00000112043	NM_001328103.1
ENSDART00000009194	NM_213338.1
ENSDART00000055064	NM_182937.2
ENSDART00000028219	NM_212783.2
ENSDART00000055068	NM_207167.1
ENSDART00000170590	NM_205572.1
ENSDART00000110030	NM_001326472.1
ENSDART00000126417	NM_001200039.1
ENSDART00000101957	NM_001017830.1
ENSDART00000168153	NM_001013547.1
ENSDART00000154132	NM_001109768.1
ENSDART00000112428	NM_001128780.1
ENSDART00000155853	NM_001324456.1
ENSDART00000140782	NM_001327792.1
ENSDART00000101870	NM_001077319.1
ENSDART00000055055	NM_001025465.1
ENSDART00000064500	NM_131644.1
ENSDART00000168786	NM_183071.2
ENSDART00000040422	NM_001012480.1
ENSDART00000018131	NM_200495.1
ENSDART00000127578	NM_001007153.1
ENSDART00000158184	NM_200642.1
ENSDART00000169638	NM_001281985.1
ENSDART00000166088	NM_200401.1
ENSDART00000169936	NM_001284432.1
ENSDART00000028870	NM_001002072.2
ENSDART00000100557	NM_001100014.2
ENSDART00000010569	NM_001080066.1
ENSDART00000100709	NM_001291357.1
ENSDART00000126718	NM_001114579.1
ENSDART00000161049	NM_001198745.1
ENSDART00000082362	NM_199946.1
ENSDART00000167293	NM_201310.1
ENSDART00000123754	NM_001030149.2
ENSDART00000051777	NM_001006084.1
ENSDART00000114520	NM_001098774.1
ENSDART00000033621	NM_001003550.2
ENSDART00000167992	NM_001017678.1
ENSDART00000063642	NM_212767.1
ENSDART00000170044	NM_001100144.2
ENSDART00000158946	NM_199730.1
ENSDART00000079352	NM_001037561.1
ENSDART00000067526	NM_213148.1
ENSDART00000169372	NM_001199970.1
ENSDART00000149779	NM_001017608.1
ENSDART00000081601	NM_001144792.2
ENSDART00000157614	NM_001110480.1
ENSDART00000161613	NM_001328209.1
ENSDART00000051919	NM_001002502.1
ENSDART00000163986	NM_001005971.1
ENSDART00000062264	NM_001098740.1
ENSDART00000161649	NM_001190755.1
ENSDART00000163934	NM_001195441.2
ENSDART00000056561	NM_001024391.2
ENSDART00000123597	NM_001045163.1
ENSDART00000163836	NM_001143684.1
ENSDART00000171199	NM_200014.1
ENSDART00000124615	NM_200564.2
ENSDART00000167722	NM_001033752.2
ENSDART00000065848	NM_001017672.1
ENSDART00000127504	NM_001302230.1
ENSDART00000163029	NM_001089549.1
ENSDART00000170953	NM_201031.1
ENSDART00000084380	NM_001079982.1
ENSDART00000159990	NM_001089514.1
ENSDART00000159253	NM_001017585.1
ENSDART00000109434	NM_001200010.1
ENSDART00000036906	NM_213070.1
ENSDART00000098394	NM_001007185.1
ENSDART00000081178	NM_001114462.1
ENSDART00000031775	NM_205570.2
ENSDART00000158039	NM_001201562.1
ENSDART00000085868	NM_001128074.1
ENSDART00000164848	NM_001245986.1
ENSDART00000092648	NM_001075112.1
ENSDART00000103346	NM_001006042.1
ENSDART00000048107	NM_001257141.1
ENSDART00000097259	NM_001083029.1
ENSDART00000097259	NM_001003854.1
ENSDART00000025550	NM_001001838.1
ENSDART00000033545	NM_200648.1
ENSDART00000062688	NM_200492.1
ENSDART00000167793	NM_001002042.1
ENSDART00000169919	NM_001002377.1
ENSDART00000042006	NM_198922.1
ENSDART00000047269	NM_200003.1
ENSDART00000163990	NM_001309639.1
ENSDART00000171058	NM_198811.1
ENSDART00000055395	NM_001017694.1
ENSDART00000169885	NM_001002080.1
ENSDART00000109391	NM_001326597.1
ENSDART00000164647	NM_001163654.1
ENSDART00000097381	NM_001079964.1
ENSDART00000024514	NM_200339.1
ENSDART00000065392	NM_199570.1
ENSDART00000168799	NM_001291760.1
ENSDART00000037559	NM_001291761.1
ENSDART00000038364	NM_199215.1
ENSDART00000167520	NM_001013504.1
ENSDART00000028565	NM_212622.1
ENSDART00000084411	NM_001287096.1
ENSDART00000005067	NM_198878.2
ENSDART00000062727	NM_001017879.1
ENSDART00000123916	NM_001014815.2
ENSDART00000165389	NM_001098260.1
ENSDART00000161011	NM_212939.1
ENSDART00000040049	NM_001002542.1
ENSDART00000159666	NM_001017871.1
ENSDART00000062175	NM_001024395.1
ENSDART00000122935	NM_001100142.1
ENSDART00000047126	NM_001077318.1
ENSDART00000165151	NM_001007784.1
ENSDART00000005118	NM_200222.1
ENSDART00000102669	NM_001083574.1
ENSDART00000166413	NM_201327.1
ENSDART00000079855	NM_001326608.1
ENSDART00000167392	NM_001278831.1
ENSDART00000126739	NM_001006047.1
ENSDART00000048775	NM_212580.1
ENSDART00000075178	NM_001006047.1
ENSDART00000122238	NM_131013.1
ENSDART00000113748	NM_001024173.1
ENSDART00000167949	NM_131698.1
ENSDART00000041068	NM_001079999.1
ENSDART00000113789	NM_001113659.1
ENSDART00000029871	NM_001020528.1
ENSDART00000157519	NM_001110479.1
ENSDART00000035046	NM_001006075.1
ENSDART00000127875	NM_001040037.1
ENSDART00000012055	NM_201061.2
ENSDART00000168648	NM_200631.1
ENSDART00000023803	NM_001007059.1
ENSDART00000082245	NM_001135988.1
ENSDART00000171880	NM_001282486.1
ENSDART00000029067	NM_001024431.2
ENSDART00000168965	NM_001144980.1
ENSDART00000127523	NM_001135682.1
ENSDART00000163252	NM_001100629.1
ENSDART00000166528	NM_200547.1
ENSDART00000059550	NM_001076768.1
ENSDART00000039235	NM_131320.1
ENSDART00000161261	NM_001327914.1
ENSDART00000172302	NM_205634.1
ENSDART00000170781	NM_001111229.1
ENSDART00000112244	NM_001177492.1
ENSDART00000130471	NM_001002644.1
ENSDART00000014330	NM_001007197.1
ENSDART00000164102	NM_001017797.1
ENSDART00000056745	NM_213147.1
ENSDART00000159774	NM_001075109.2
ENSDART00000161185	NM_001114743.1
ENSDART00000083294	NM_001161511.1
ENSDART00000158305	NM_001114743.1
ENSDART00000065336	NM_001004610.1
ENSDART00000104475	NM_001130697.1
ENSDART00000160998	NM_201133.1
ENSDART00000113344	NM_001142585.1
ENSDART00000112807	NM_001115055.1
ENSDART00000159435	NM_001024200.1
ENSDART00000159435	NM_001024201.1
ENSDART00000028960	NM_001024420.1
ENSDART00000017881	NM_131454.1
ENSDART00000165705	NM_181663.1
ENSDART00000167554	NM_001089476.1
ENSDART00000090644	NM_001327785.1
ENSDART00000012048	NM_001020660.1
ENSDART00000167599	NM_200193.1
ENSDART00000025031	NM_201285.1
ENSDART00000025031	NM_001312866.1
ENSDART00000004498	NM_212804.1
ENSDART00000168872	NM_001109840.1
ENSDART00000159228	NM_001114461.1
ENSDART00000083449	NM_001045422.1
ENSDART00000125971	NM_201020.1
ENSDART00000127508	NM_001037566.1
ENSDART00000167361	NM_200594.2
ENSDART00000170569	NM_001128733.1
ENSDART00000081997	NM_001045284.1
ENSDART00000044411	NM_001007773.1
ENSDART00000115093	NM_001114567.1
ENSDART00000053622	NM_001123048.1
ENSDART00000097716	NM_001045238.1
ENSDART00000171378	NM_001002638.1
ENSDART00000158159	NM_207085.1
ENSDART00000006436	NM_001008628.1
ENSDART00000031875	NM_200856.1
ENSDART00000012670	NM_001172570.1
ENSDART00000168951	NM_212823.2
ENSDART00000083453	NM_001080701.1
ENSDART00000161421	NM_001128805.1
ENSDART00000097964	NM_001109838.1
ENSDART00000160231	NM_001199916.1
ENSDART00000014454	NM_001017822.1
ENSDART00000127443	NM_001002301.1
ENSDART00000082351	NM_001319158.1
ENSDART00000082349	NM_176859.2
ENSDART00000166535	NM_200287.1
ENSDART00000082346	NM_001319159.2
ENSDART00000121788	NM_001245989.1
ENSDART00000109304	NM_199850.2
ENSDART00000170893	NM_001109867.1
ENSDART00000170257	NM_001114718.1
ENSDART00000127063	NM_001326574.1
ENSDART00000114316	NM_001114741.1
ENSDART00000024379	NM_212816.1
ENSDART00000164707	NM_001114916.2
ENSDART00000168917	NM_001256639.1
ENSDART00000126982	NM_001098396.1
ENSDART00000078221	NM_001144782.1
ENSDART00000164896	NM_001278799.1
ENSDART00000093247	NM_001327971.1
ENSDART00000165942	NM_001204200.1
ENSDART00000161456	NM_001076743.1
ENSDART00000161789	NM_001204256.1
ENSDART00000101067	NM_001114898.1
ENSDART00000124084	NM_001177463.1
ENSDART00000017854	NM_199627.2
ENSDART00000020995	NM_001114592.1
ENSDART00000162026	NM_001281798.1
ENSDART00000063738	NM_001006065.1
ENSDART00000092183	NM_001089516.1
ENSDART00000161105	NM_001005773.2
ENSDART00000051668	NM_001136248.2
ENSDART00000162250	NM_001017586.1
ENSDART00000067764	NM_001089337.1
ENSDART00000114378	NM_001114578.1
ENSDART00000063318	NM_001012485.1
ENSDART00000158619	NM_200246.1
ENSDART00000159404	NM_001310132.1
ENSDART00000092942	NM_001080638.1
ENSDART00000048206	NM_213141.1
ENSDART00000168103	NM_001002864.1
ENSDART00000130554	NM_001204169.1
ENSDART00000064694	NM_001200022.1
ENSDART00000159192	NM_200682.2
ENSDART00000164903	NM_001161602.1
ENSDART00000114465	NM_001130638.1
ENSDART00000165600	NM_001285535.1
ENSDART00000170468	NM_001089536.1
ENSDART00000127604	NM_001002218.1
ENSDART00000025358	NM_001037235.1
ENSDART00000060577	NM_213663.1
ENSDART00000162381	NM_001159283.1
ENSDART00000171495	NM_001244879.1
ENSDART00000160228	NM_001045470.2
ENSDART00000128249	NM_001278854.1
ENSDART00000054070	NM_001003567.2
ENSDART00000054057	NM_200293.2
ENSDART00000044128	NM_001004572.2
ENSDART00000110117	NM_001287077.1
ENSDART00000114263	NM_001128815.1
ENSDART00000099832	NM_001077734.1
ENSDART00000110994	NM_001110039.1
ENSDART00000050658	NM_001007430.1
ENSDART00000122240	NM_001083024.1
ENSDART00000097466	NM_001045367.1
ENSDART00000132482	NM_001122615.1
ENSDART00000169374	NM_200379.1
ENSDART00000164494	NM_001271291.1
ENSDART00000075785	NM_001110530.1
ENSDART00000165832	NM_001110529.1
ENSDART00000159873	NM_001110529.1
ENSDART00000111620	NM_001102572.2
ENSDART00000127157	NM_001077334.2
ENSDART00000158671	NM_001040244.1
ENSDART00000161034	NM_001002640.1
ENSDART00000026578	NM_213515.1
ENSDART00000018752	NM_199685.1
ENSDART00000035505	NM_199571.1
ENSDART00000099776	NM_001002334.1
ENSDART00000105272	NM_001109705.1
ENSDART00000019910	NM_131305.1
ENSDART00000125984	NM_001197053.2
ENSDART00000160616	NM_198072.1
ENSDART00000040537	NM_001128766.1
ENSDART00000126082	NM_001302249.1
ENSDART00000141506	NM_200894.3
ENSDART00000168616	NM_200733.1
ENSDART00000009777	NM_152965.1
ENSDART00000172548	NM_001202415.1
ENSDART00000104361	NM_001110038.2
ENSDART00000168441	NM_001100101.1
ENSDART00000058364	NM_001004674.1
ENSDART00000160797	NM_131026.2
ENSDART00000169337	NM_001142583.2
ENSDART00000110964	NM_201288.1
ENSDART00000168869	NM_198344.2
ENSDART00000168869	NM_131658.1
ENSDART00000168869	NM_131655.1
ENSDART00000168869	NM_131656.1
ENSDART00000168869	NM_131654.1
ENSDART00000168869	NM_131657.1
ENSDART00000169724	NM_201064.1
ENSDART00000159719	NM_001245962.1
ENSDART00000053782	NM_213637.1
ENSDART00000110528	NM_001199372.1
ENSDART00000166209	NM_001329981.1
ENSDART00000167056	NM_001077745.1
ENSDART00000169698	NM_001080038.1
ENSDART00000167078	NM_130919.1
ENSDART00000081779	NM_001077757.1
ENSDART00000166274	NM_001006011.1
ENSDART00000157570	NM_001114909.1
ENSDART00000026592	NM_199622.1
ENSDART00000168569	NM_001313729.1
ENSDART00000168569	NM_131463.1
ENSDART00000163539	NM_001113601.1
ENSDART00000122892	NM_001045298.1
ENSDART00000111111	NM_001166337.1
ENSDART00000170936	NM_001278839.1
ENSDART00000097865	NM_001077270.1
ENSDART00000074010	NM_001020671.2
ENSDART00000128189	NM_001037706.1
ENSDART00000171445	NM_001020768.1
ENSDART00000114352	NM_001013556.2
ENSDART00000123131	NM_001045474.3
ENSDART00000110060	NM_001099235.1
ENSDART00000163847	NM_001135784.2
ENSDART00000167892	NM_001128753.1
ENSDART00000168972	NM_001020735.1
ENSDART00000083271	NM_001077551.1
ENSDART00000056245	NM_001014817.1
ENSDART00000170685	NM_178296.2
ENSDART00000168413	NM_001003944.1
ENSDART00000158542	NM_199621.1
ENSDART00000109319	NM_201452.2
ENSDART00000168870	NM_001080046.1
ENSDART00000124650	NM_207080.1
ENSDART00000086437	NM_001080008.1
ENSDART00000082937	NM_001123516.1
ENSDART00000165115	NM_001162542.1
ENSDART00000057865	NM_001252373.3
ENSDART00000170439	NM_200422.1
ENSDART00000144924	NM_001309641.1
ENSDART00000014868	NM_214736.1
ENSDART00000171952	NM_001007402.1
ENSDART00000162062	NM_001114573.1
ENSDART00000024088	NM_200701.1
ENSDART00000073985	NM_214746.1
ENSDART00000020616	NM_001128810.1
ENSDART00000056926	NM_001030104.1
ENSDART00000127610	NM_001327788.1
ENSDART00000006120	NM_201199.1
ENSDART00000006021	NM_200987.2
ENSDART00000172564	NM_001100147.1
ENSDART00000098610	NM_001201360.1
ENSDART00000162186	NM_001302226.1
ENSDART00000161221	NM_001017676.1
ENSDART00000105309	NM_212828.2
ENSDART00000110276	NM_001128782.1
ENSDART00000167780	NM_001135973.1
ENSDART00000161967	NM_214722.1
ENSDART00000128137	NM_001002723.1
ENSDART00000098271	NM_001281802.1
ENSDART00000166605	NM_001306100.1
ENSDART00000158400	NM_001007429.1
ENSDART00000063662	NM_213131.1
ENSDART00000160877	NM_001083878.1
ENSDART00000124868	NM_131127.1
ENSDART00000162877	NM_001004534.2
ENSDART00000162877	NM_001007205.1
ENSDART00000163951	NM_001002132.1
ENSDART00000172306	NM_001008623.1
ENSDART00000167087	NM_214747.1
ENSDART00000162032	NM_200136.1
ENSDART00000158072	NM_001302253.1
ENSDART00000015872	NM_198370.1
ENSDART00000171721	NM_131573.2
ENSDART00000056494	NM_001109857.1
ENSDART00000128971	NM_001017831.1
ENSDART00000160148	NM_001045247.1
ENSDART00000171898	NM_001076758.1
ENSDART00000162661	NM_001287541.1
ENSDART00000159412	NM_001145996.1
ENSDART00000131051	NM_001197202.1
ENSDART00000100611	NM_001114929.1
ENSDART00000100611	NM_001082810.1
ENSDART00000172239	NM_001080666.2
ENSDART00000167643	NM_212640.1
ENSDART00000013642	NM_212914.1
ENSDART00000013059	NM_001020700.1
ENSDART00000161921	NM_001017891.1
ENSDART00000125943	NM_001114418.1
ENSDART00000163710	NM_200627.1
ENSDART00000110293	NM_001128796.1
ENSDART00000158363	NM_200476.1
ENSDART00000034595	NM_001025505.1
ENSDART00000034595	NM_001040333.1
ENSDART00000038602	NM_213014.1
ENSDART00000098940	NM_001317761.1
ENSDART00000103628	NM_001114925.1
ENSDART00000166091	NM_001102646.1
ENSDART00000172624	NM_213000.1
ENSDART00000166392	NM_001033590.1
ENSDART00000108804	NM_001328411.1
ENSDART00000053106	NM_001159970.1
ENSDART00000123839	NM_001159822.1
ENSDART00000030320	NM_001030256.1
ENSDART00000127124	NM_001020630.1
ENSDART00000165317	NM_001163443.1
ENSDART00000144625	NM_001302470.1
ENSDART00000161610	NM_001172683.1
ENSDART00000054007	NM_001123240.1
ENSDART00000012396	NM_199589.1
ENSDART00000092687	NM_001282153.1
ENSDART00000105025	NM_001098262.1
ENSDART00000012352	NM_001045402.1
ENSDART00000083532	NM_001076602.1
ENSDART00000166173	NM_200679.1
ENSDART00000074264	NM_001040353.1
ENSDART00000110665	NM_001079680.1
ENSDART00000061677	NM_001007179.2
ENSDART00000172661	NM_001080660.1
ENSDART00000075974	NM_001020509.1
ENSDART00000158062	NM_173246.1
ENSDART00000165261	NM_207074.1
ENSDART00000123966	NM_001254950.1
ENSDART00000123966	NM_001253811.1
ENSDART00000161455	NM_001145242.1
ENSDART00000080346	NM_001128791.1
ENSDART00000034783	NM_001012495.2
ENSDART00000126704	NM_001291323.1
ENSDART00000076876	NM_001103125.1
ENSDART00000019561	NM_001103124.1
ENSDART00000168246	NM_001105694.1
ENSDART00000051774	NM_001017864.2
ENSDART00000170778	NM_199774.2
ENSDART00000003242	NM_001037412.1
ENSDART00000162232	NM_200748.1
