tracking ID,0h,2h,4h,6h,8h,gene length,gene group
ugcg,82.2834,81.7083,92.2056,73.5218,55.8102,2931,1
ugdh,83.0285,85.1457,82.3174,93.1573,54.1477,2213,1
uggt1,79.0961,72.7082,69.0995,38.4427,21.6516,4858,5
ugp2b,92.766,126.934,97.5068,29.4559,6.97817,2149,5
ugt1b3,0.0581158,0.152875,0.0507277,0.702202,1.27531,1728,3
ugt1b5,0.0000000457082,0.222221,0.0978369,1.56163,6.9894,1915,3
ugt1b6p,0.0617088,0.260643,0.106555,3.53502,4.33676,1352,3
ugt1b7,0.961203,0.678347,1.05247,5.30153,18.3961,1730,3
ugt2a1,2.95507,3.42006,2.15854,1.13523,0.545646,2125,2
ugt2a2,17.9285,17.3493,9.37557,3.15601,0.882512,2107,2
ugt2a5,4.01021,4.17459,2.81667,1.9299,3.01583,2003,1
ugt2a6,3.40585,4.61459,2.94127,1.19295,1.32157,1763,2
ugt5a2,0.089523,0.180175,0.0739457,1.00329,3.50201,2057,3
ugt5a3,0.260412,0.0721052,0.42197,1.05666,6.34012,1725,3
ugt5a4,0.149993,0.200364,0.327822,2.47569,10.5421,1668,3
ugt5a5,0.388065,0.305889,0.387087,1.65739,4.46487,1776,3
ugt5b1,2.02852,1.53348,2.13743,2.3208,2.63776,2279,0
ugt5b2,2.37202,1.05204,0.913107,1.18934,3.15357,1655,0
ugt5b4,1.06706,0.927572,0.917459,0.348778,0.482504,2328,5
ugt5c1,0.948305,1.24883,0.50492,0.876068,0.464795,1768,1
ugt5f1,3.21015,3.26029,2.48445,1.03007,1.31933,1682,5
ugt5g1,9.8106,11.4306,11.7966,3.64826,1.60695,2416,5
ugt8,3.69274,2.84017,2.78446,1.87464,3.7509,5288,1
uhmk1,5.25854,5.6082,6.19384,7.04596,7.39118,2128,0
uhrf1,184.205,159.157,210.241,217.797,133.016,5079,1
uhrf1bp1l,4.62993,4.86719,5.01899,1.62545,1.19418,4251,5
ulk1a,27.9314,27.8512,15.4147,2.72145,3.46071,3405,2
ulk3,7.87106,6.38707,8.797,3.82527,3.19348,1243,5
umps,297.57,284.847,229.814,115.721,135.483,1696,5
unc119.1,161.025,176.803,195.353,140.701,128.171,1664,1
unc119b,18.7741,19.4147,19.3535,2.37686,0.652305,2104,5
unc45a,37.3433,46.833,35.5859,27.8098,22.2158,993,1
unc45b,1.329,1.2088,2.73983,8.8729,14.5334,3818,3
unc50,79.2018,84.1247,67.4188,21.3976,21.8858,1233,5
unc5b,2.2721,1.56908,1.89962,1.68847,9.78749,3400,3
unc5c,3.05587,4.08244,3.69317,0.853687,0.563143,1602,5
unc93b1,4.40389,4.21112,4.63876,2.10235,2.10767,2375,5
uncx4.1,7.33914,8.18162,5.67337,2.60147,3.59231,1885,5
unga,224.164,260.22,149.073,62.2324,52.3183,1246,2
unk,16.3023,11.7509,14.2629,5.17452,2.51345,3319,5
uox,0.378267,0.0987223,0.257827,25.2839,110.251,986,3
upb1,3.15285,2.10436,2.05324,1.88138,2.94252,1301,1
upf1,56.5142,42.2893,50.2789,57.1328,62.1465,3905,1
upf3b,31.0291,26.7969,29.0012,17.9705,16.4657,2301,1
upk1a,1.23038,0.635636,5.51425,13.65,17.0646,2318,4
upk3b,1.28625,0.793668,0.811903,0.515246,0.85711,1582,1
upp1,1.19717,1.50193,2.18289,1.00399,0.495787,922,5
uprt,60.7574,67.0467,39.4207,11.5372,2.41416,1177,2
uqcc1,17.9143,22.9535,28.2464,16.6398,5.56749,1410,5
uqcc2,56.7473,55.5389,39.596,11.3209,14.198,808,2
uqcc3,25.6832,28.9621,23.6421,7.6325,3.83378,817,5
uqcr11,83.1076,97.9272,56.6842,99.8822,147.021,503,0
uqcrb,256.927,197.988,133.742,302.286,465.224,470,0
uqcrc1,68.5473,76.805,69.3203,38.1254,47.7864,1679,1
uqcrc2a,56.2023,55.7584,38.5945,16.2993,17.6452,1667,2
uqcrc2b,202.766,189.138,160.018,116.396,102.563,1654,1
uqcrfs1,282.931,244.386,198.872,134.77,137.209,1392,5
uqcrh,218.638,257.08,172.053,268.823,382.098,818,0
uqcrq,330.584,259.119,110.76,168.228,269.893,436,1
urah,0.277959,0.79699,0.470243,0.453341,6.11923,670,3
urb2,47.8805,45.5977,46.3784,21.4181,16.9276,5161,5
uri1,52.6419,64.4596,62.8021,44.0852,49.5414,2281,1
urod,44.2013,48.1515,44.6254,43.3259,30.0878,1414,1
uros,84.1204,93.8731,94.82,49.7284,13.4755,1860,5
usb1,4.1511,3.58798,3.92442,2.51438,2.48473,1906,1
use1,110.593,101.396,69.4337,17.8901,11.7937,1785,2
usf1,72.7294,71.0914,43.7951,57.9807,107.279,1493,0
usf1l,110.113,151.961,162.465,120.339,69.5929,1617,1
usf2,41.422,46.5553,56.1471,63.6377,66.2893,3949,0
ush1c,0.852528,1.20444,1.09167,0.915437,0.447735,1915,1
uso1,102.09,113.584,116.492,58.176,39.4264,3283,5
usp1,95.7894,97.474,120.908,70.596,45.6627,3282,5
usp12a,18.7474,16.9565,15.2422,2.41665,2.1855,1812,2
usp13,2.69649,4.24466,3.96542,1.36582,0.486229,3520,5
usp14,82.9431,76.5966,77.2343,51.4539,53.6232,2207,1
usp16,65.0846,70.5337,72.9361,62.6039,36.6447,3660,1
usp20,37.2651,46.0713,32.0627,4.80899,2.29802,2742,2
usp22,37.8632,42.7115,28.4401,10.701,9.39656,1634,2
usp25,25.8367,18.856,28.2207,25.2243,17.1768,4049,1
usp2a,1.82741,1.10336,1.2802,0.286183,0.756227,2305,2
usp3,62.6768,61.9553,55.7347,23.146,20.8134,2526,5
usp30,42.5914,41.6077,32.6842,5.90694,3.69879,1811,2
usp33,99.7911,96.3567,79.6737,13.9903,12.2522,3858,2
usp36,5.25815,5.19743,5.42516,3.70646,4.4484,4959,1
usp37,127.246,117.269,99.3226,39.6074,28.052,3359,5
usp39,71.6031,71.5519,64.9105,78.0095,91.319,1839,0
usp43a,0.704391,0.820281,0.656303,0.594972,1.80572,3369,3
usp44,98.7368,86.3978,93.0873,61.4281,49.8616,3057,1
usp46,24.0221,21.9831,20.5067,6.75934,6.28703,1139,5
usp47,9.65355,8.81684,10.9148,7.18807,7.061,1674,1
usp49,8.23731,8.02741,7.37611,7.37658,8.49439,2286,1
usp5,57.4392,52.5136,50.9466,49.6035,67.498,3258,1
usp54a,1.013,0.678162,1.29296,4.19511,8.4841,3930,3
usp9,10.4035,9.13862,9.463,6.03635,9.98392,7656,1
uspl1,52.6071,49.3306,27.4572,11.152,11.0224,3534,2
ust,25.451,15.7788,11.0646,1.19195,1.01934,1400,2
utp11l,214.879,247.369,156.643,190.853,195.815,1073,1
utp15,124.878,106.573,69.2779,95.7,128.354,1853,1
utp18,41.5744,35.5341,44.4689,37.27,50.8028,1605,1
utp23,102.527,79.9907,44.1594,49.3367,82.3764,1010,1
utp3,57.1888,51.4706,57.2651,94.239,88.6026,1922,0
utp6,123.358,138.997,161.235,165.463,125.039,2027,1
uts2a,0.460689,0,0.851316,0.34926,1.09563,668,3
uvrag,43.4792,45.2813,39.8814,6.46717,2.30929,2437,5
uxs1,32.2228,30.5954,19.5347,2.89507,8.16298,2472,2
uxt,40.9881,39.4716,34.2415,25.7982,31.8217,861,1
vac14,24.1339,23.6786,26.4654,17.6264,11.4353,3197,1
vamp1,1.67126,1.88899,3.57257,1.76038,2.38789,614,0
vamp3,190.541,185.849,201.91,244.993,243.696,1238,1
vamp4,90.5907,101.431,68.5238,14.5553,9.82549,1634,2
vamp5,86.1975,77.6875,21.5242,6.27889,6.21086,1431,2
vamp8,60.9314,70.3426,44.343,62.0305,80.0285,1820,0
vangl1,2.34814,3.51145,2.51099,0.771095,0.211948,1584,2
vangl2,24.2789,13.7452,14.7268,19.8571,29.21,2097,0
vapa,23.7184,17.4121,26.7341,33.8739,31.3479,638,0
vapal,99.3441,94.2779,84.7931,38.1045,32.7798,1137,5
vapb,19.1629,20.0228,16.9182,8.57185,5.68612,1888,5
vars,47.8328,47.9331,44.5933,26.7173,19.7703,4042,5
vars2,36.0558,36.5513,29.8806,8.90408,10.3828,3503,5
vash2,32.8638,32.0273,39.8414,31.4377,29.6691,1047,1
vasna,1.39133,1.53879,1.41318,0.191524,0.52166,4491,5
vat1,5.24887,5.02417,5.17008,1.9689,0.578013,4320,5
vav3b,2.21053,1.06675,1.41867,1.05288,0.49465,2469,2
vax2,2.67497,2.07688,1.25428,0.240876,0.69573,924,2
vbp1,133.906,134.206,84.2252,68.4593,85.5592,1047,1
vcla,10.659,9.08173,11.7292,8.63788,1.93116,3540,5
vcp,277.37,259.031,243.355,234.449,255.486,2606,1
vcpkmt,10.0714,9.14208,10.1886,8.41086,10.2839,1104,1
vdac1,55.5519,66.7894,50.7016,41.246,36.2576,1535,1
vdac2,215.791,224.038,179.5,130.592,148.446,1876,1
vdac3,67.7417,70.7674,70.0633,67.5581,48.2797,1523,1
vdra,12.8809,15.0057,14.9177,5.07643,3.64053,1039,5
vdrb,8.80232,5.98806,9.20257,12.5484,12.2927,1364,0
ved,1.77781,2.58225,19.5598,469.464,480.088,1023,4
vegfaa,9.25914,7.7041,4.45749,1.44441,1.38438,567,2
vegfab,0.409911,0.185185,0.417118,1.031,0.562218,2796,4
vent,0.0611346,0.246719,6.23859,110.508,57.2367,1290,4
veph1,3.34833,2.19525,2.09896,1.05963,0.774094,2637,2
vetz,27.9473,19.5508,17.263,5.55321,3.48203,2635,2
vezf1b,3.53474,4.08385,3.79489,4.62688,6.86326,1623,0
vgll4b,6.49543,3.5486,3.92647,5.1635,5.48716,943,0
vgll4l,0.64361,0.444048,65.3095,109.378,16.9819,1535,4
vhl,46.7333,46.5025,24.4419,8.66061,10.5388,1141,2
vhll,14.9685,18.6283,12.7823,8.94978,4.24454,523,5
vil1,1.66917,0.77008,0.748089,0.235274,0.256199,3246,2
vim,0.835322,0.701909,0.789522,1.65281,2.23896,1797,0
viml,1.00323,0.849725,0.487509,0.309131,0.916579,1658,1
vimp,72.4687,70.2321,69.7826,23.3584,16.8655,3602,5
vipas39,78.2512,93.7715,71.758,12.4219,3.23945,1833,2
vipr1b,0.540666,0.612554,0.620685,0.817996,1.93694,1654,3
vipr2,0.526181,0.702584,0.977867,0.385781,1.64035,1321,3
vkorc1l1,117.338,102.884,109.592,66.478,31.5161,1329,5
vldlr,19.0342,21.1148,17.4295,2.84402,0.786413,3751,2
vmp1,97.2418,114.347,131.792,131.406,81.0133,2062,1
vox,1.50856,1.13869,96.1971,892.042,749.896,944,4
vps11,28.6211,30.792,27.5213,5.76108,5.01397,3270,5
vps13a,10.0328,7.77996,8.24265,6.64936,7.12682,10159,1
vps16,41.9044,51.6747,55.3635,51.5446,14.5115,3289,1
vps18,52.8498,51.7829,35.7381,10.076,20.2266,3527,2
vps25,215.214,245.648,219.383,181.787,96.003,715,1
vps26a,152.651,147.781,100.907,29.0516,30.0652,2375,2
vps26b,98.4204,106.863,110.816,93.5143,31.5367,2136,1
vps26bl,42.3421,43.9558,38.4169,8.99124,3.95662,1436,5
vps28,89.4563,91.3614,66.7345,79.2925,78.8173,1529,1
vps29,98.4135,112.209,104.159,77.835,57.1297,961,1
vps33a,20.6298,24.78,24.1979,11.9479,16.4559,2523,1
vps33b,6.02027,6.50441,6.37786,4.36423,2.85718,2592,1
vps35,47.761,45.3861,48.8138,20.137,20.0653,3572,5
vps36,57.378,54.9282,48.432,28.167,19.1866,1752,5
vps37a,45.5015,38.7758,22.9008,10.3386,12.9082,2002,2
vps37b,8.08521,8.35254,9.34957,2.07391,1.17372,1208,5
vps37c,2.60249,2.58837,2.43496,1.37884,1.29986,3236,5
vps39,24.1584,25.9833,29.1009,18.7611,5.04305,5923,5
vps45,52.799,58.9284,48.353,13.9603,7.78252,2527,5
vps4a,46.1268,42.0733,45.7445,27.3276,20.0052,1508,5
vps4b,79.0994,82.4177,85.3085,46.0153,35.7328,2656,5
vps51,66.7561,70.8301,57.103,13.8555,7.73774,2484,5
vps53,46.8745,41.469,37.9812,18.5584,6.39315,3778,5
vps54,39.6535,27.8955,26.1377,7.73159,5.48659,3235,2
vps72,71.3662,70.0299,77.5637,81.047,74.2315,1119,1
vps8,11.5549,9.88359,9.48676,3.44177,3.55257,4394,5
vps9d1,134.302,148.33,117.996,13.2845,14.0601,2727,2
vrk1,144.254,158.117,117.962,56.5876,104.123,1514,1
vrk2,21.6483,26.5361,21.2602,4.68204,3.35566,2138,5
vrk3,105.939,118.634,130.3,152.659,57.3478,2084,1
vrtn,132.478,148.345,163.233,443.819,419.968,2236,4
vsig10,114.266,112.975,65.0474,41.3724,42.9171,2171,2
vsig8a,0.304834,0.990599,0.98285,1.43254,0.675783,1794,0
vsig8b,0.517019,0.258784,0.649393,2.97848,5.22229,1345,3
vstm2l,26.3347,33.6564,37.6666,18.5072,2.26572,1659,5
vsx1,3.13105,1.59857,1.57124,0.325239,0.104702,1562,2
vta1,40.9902,43.5259,48.72,46.2615,37.7095,1515,1
vti1a,43.5625,51.9331,48.825,36.5519,7.0998,3629,5
vti1b,54.7106,73.0276,75.2156,28.2508,9.16982,1775,5
vtrna4,36.5372,85.7544,117.006,270.129,527.733,95,3
vwa8,6.6259,5.24566,4.75645,2.64156,1.24201,5691,2
vwa9,54.1428,54.4729,52.6682,34.54,29.5543,2013,1
waca,78.7291,67.4568,64.7858,41.4091,42.1138,2197,1
wacb,7.28619,5.5814,4.90541,2.13414,4.60465,1497,2
waif2,0.0896594,0.354781,0.494892,0.85865,4.61302,1038,3
waplb,64.9363,69.3213,90.0837,58.1838,47.3733,558,1
wars,24.8197,22.1232,19.5469,11.7598,20.511,813,1
wars2,51.5476,56.0407,45.9279,6.98902,7.14053,1238,2
wasb,0.794775,0.58511,0.64428,0.507658,1.39242,1735,0
wasf2,11.3098,12.6753,11.8152,11.3979,6.74851,1679,1
wasf3b,2.3905,2.68096,3.65204,6.30398,12.5364,2402,3
wash1,1.88001,2.31548,1.76022,0.891305,0.46765,1729,5
wasla,4.66285,4.63409,3.32787,1.46229,2.89707,2864,5
waslb,12.1669,13.2262,7.98435,7.10312,5.94729,2753,5
wbp1,17.6553,15.5168,17.6746,12.5115,11.7799,1712,1
wbp11,2.66372,1.56854,2.8145,2.66435,3.19097,2118,0
wbp1la,13.8922,7.08008,6.39542,2.17486,2.09527,2980,2
wbp1lb,8.9623,7.16778,4.62825,1.03358,4.96673,1457,2
wbp2,1.45003,1.68084,1.55158,0.342628,0.197494,3502,5
wbp2nl,13.6203,11.0994,13.1692,13.3961,10.4041,1176,1
wbp4,30.7142,41.1717,35.0215,44.6709,48.0041,404,0
wbscr16,8.84631,11.2761,12.7725,12.0801,10.7393,1702,1
wbscr22,46.1301,44.4287,32.4649,44.7816,55.8598,1210,0
wbscr27,38.1143,39.1261,37.0796,24.2755,12.6672,1237,5
wdfy1,33.6689,30.3108,30.8336,17.8371,11.2401,1721,5
wdfy2,10.535,12.7807,11.6336,4.33717,5.03555,2049,5
wdhd1,132.321,126.103,102.819,50.9824,49.5611,3843,5
wdr1,51.5116,64.5251,73.51,80.7427,36.0538,867,1
wdr12,127.716,152.067,126.194,81.8261,77.5743,1831,1
wdr13,31.8565,30.2245,21.7643,6.79907,4.50547,2212,2
wdr18,121.702,134.92,146.127,140.896,74.3505,1614,1
wdr21,141.262,150.57,153.636,76.3274,28.5658,1301,5
wdr24,13.4459,13.4304,12.8725,18.209,20.9983,2891,0
wdr26b,59.3231,52.0297,67.3366,33.601,24.7122,5407,5
wdr3,43.0749,52.1594,45.2512,60.6798,99.1445,3044,0
wdr32,80.7016,72.4505,62.1337,50.4151,49.1044,2348,1
wdr33,24.4584,19.4326,19.3334,25.7281,32.8249,4484,0
wdr34,13.4065,16.1521,15.5299,5.05106,3.18616,1924,5
wdr35,7.58242,13.9989,8.38586,7.08695,19.4424,4086,0
wdr36,52.5569,57.0824,58.9977,38.5919,38.748,2942,1
wdr37,26.6398,22.3913,27.1206,21.1128,16.3952,2280,1
wdr38,2.19133,0.918387,2.20314,3.42462,3.08026,981,0
wdr4,137.724,123.675,119.075,71.2006,35.3531,1877,5
wdr41,43.1653,51.6355,45.7193,19.8288,4.10217,2063,5
wdr43,225.631,220.895,199.512,165.897,212.822,2664,1
wdr44,28.9605,22.5403,18.9392,7.5524,20.9496,2715,2
wdr45,13.7462,13.2181,7.23345,11.9962,15.3607,1395,0
wdr45b,17.9451,24.2401,25.1772,20.8313,16.9235,1563,1
wdr46,69.5155,65.6825,63.6948,68.8374,100.312,1867,0
wdr47b,39.038,45.743,41.5429,13.3948,6.67412,3452,5
wdr48a,58.6072,50.6167,49.3937,27.1204,13.2538,2222,5
wdr48b,88.7855,97.9973,71.5041,36.0582,21.7459,2681,5
wdr5,175.617,161.037,202.494,228.207,160.658,2644,1
wdr54,11.8898,7.65898,2.9305,0.973689,2.81385,1978,2
wdr55,20.3256,25.0868,23.6364,33.047,38.2278,1894,0
wdr6,7.41682,6.15576,3.79481,1.51422,2.18632,3790,2
wdr61,90.7424,93.9519,86.4216,112.456,104.483,1086,1
wdr62,84.4662,77.7324,93.8209,23.0594,12.9068,5204,5
wdr73,90.7308,98.0281,58.7631,13.5663,11.3743,1415,2
wdr74,11.5396,15.7552,15.452,39.9457,51.552,1471,4
wdr75,152.818,133.42,118.148,84.2724,101.678,2770,1
wdr76,69.6401,78.7882,46.7103,9.46212,9.04549,1919,2
wdr78,0.958977,1.68161,1.18657,1.0801,0.515595,2917,5
wdr82,228.59,252.667,256.921,307.457,266.556,1318,1
wdr83,39.343,37.7273,21.735,5.8592,11.0365,1230,2
wdr89,15.9585,16.1611,15.444,21.214,20.7301,2639,0
wdr91,28.4229,27.1845,30.2589,17.683,9.3411,2567,5
wdr92,41.9728,60.5888,62.3897,46.5137,29.2612,1641,1
wdsub1,7.60182,3.24222,2.67742,1.2512,0.915871,2122,2
wdtc1,49.8142,50.6844,43.4303,9.86633,5.11563,2282,5
wdyhv1,8.56635,9.43277,10.2769,15.6605,17.093,625,0
wee1,12.7419,10.7406,19.4229,79.7951,65.3114,2948,4
wee2,278.414,304.23,305.439,69.3672,5.09386,1974,5
wfdc1,0.309606,0.0662241,0.603601,1.39824,0.791519,2301,4
whsc1,36.8008,33.1667,41.9104,23.5146,28.5459,5347,1
wibg,13.8462,10.1756,13.3803,18.7918,11.6351,1345,0
wif1,0.38992,0.296688,0.310104,0.933666,1.19067,1867,4
wipf2b,2.1751,2.13543,1.9027,0.445841,0.494629,3039,5
wipi1,5.37983,6.02245,5.28434,3.28495,3.85549,2158,1
wipi2,79.8732,78.3711,79.5217,60.4465,32.7065,2253,1
wisp3,4.12029,2.88806,2.86987,1.24183,2.21807,1056,2
wls,63.4095,67.6592,85.4554,100.37,108.704,2620,0
wnt1,0.751277,1.07261,0.784623,0.603527,0.358443,1360,5
wnt10b,0.528697,0.379528,1.14367,0.320686,0.182988,1493,5
wnt11,2.55073,1.60665,25.7767,120.538,51.381,2132,4
wnt3,0.654641,1.30989,0.820734,0.342969,0.420441,1487,5
wnt3a,0.490126,0.804188,0.414133,1.19736,2.93838,1098,3
wnt4a,0.674266,0.931366,1.12655,1.52539,1.08245,2242,0
wnt4b,0.32855,0.243706,0.0903364,0.885052,1.74825,2209,3
wnt5b,0.438403,0.211287,0.550715,16.6125,48.9788,1718,3
wnt7aa,0.497756,0.389309,0.863826,1.11937,0.919796,1050,0
wnt8-2,37.1825,36.4272,35.6311,40.986,132.604,3207,3
wnt8b,0.632806,0.0676845,0.302418,0.316208,9.14568,1166,3
wrap53,86.6175,81.6691,68.0103,31.26,26.2101,2034,5
wrap73,70.8504,72.3939,75.1822,20.2344,16.6628,1996,5
wrb,45.6538,26.3921,8.88067,15.0297,30.8133,963,2
wrnip1,21.8963,24.0009,21.3676,7.94297,2.57697,2248,5
wsb1,30.6136,36.5475,21.6014,10.1634,14.5101,3410,2
wsb2,16.5645,14.3267,13.8727,6.46181,5.03431,1553,5
wscd2,6.18102,6.43115,6.37432,2.61743,0.468124,2349,5
wt1b,0.312995,0.62172,2.65614,1.59408,1.77741,2192,4
wtap,78.5571,84.6508,77.776,93.9917,113.053,1976,0
wtip,0.661989,0.443298,0.578927,1.4448,3.37504,1947,3
wu:fa10h04,3.24697,2.44218,193.603,954.17,275.101,287,4
wu:fa26c03,0,0.0988385,0,0.797973,15.5723,1289,3
wu:fb37b09,0,0.052651,0.139641,0.339515,14.6898,1290,3
wu:fb55f04,0,0.745711,0.538952,1.97015,23.2935,990,3
wu:fc13c02,2.87993,1.2012,1.2601,1.21136,1.52144,5535,2
wu:fc20e06,48.7586,46.316,29.9894,46.1429,52.8504,581,1
wu:fc46h12,0.671365,0.785697,1.17162,1.07963,0.845868,892,1
wu:fc47e11,1.15011,3.05616,5.21026,83.8414,124.395,617,3
wu:fc55g01,10.5642,8.19694,42.8643,250.748,310.373,806,3
wu:fc66h01,0.143879,0.605804,0.289805,1.42716,0.993559,1485,4
wu:fj16a03,1.01939,0.686856,0.279958,0.398367,2.43142,400,3
wu:fj39h09,13.2115,15.0409,10.1294,3.09449,3.13224,602,2
wu:fu71h07,1.95498,1.15597,1.28896,0.659286,2.11026,935,0
wwc3,25.7961,19.5353,16.8345,2.61333,2.64769,4165,2
wwox,9.45783,8.22196,8.57136,5.86986,2.12605,1894,5
wwp2,37.9827,37.1338,44.7481,46.7452,29.95,5050,1
wwtr1,0.565923,0.777761,0.536248,2.33237,9.63405,1401,3
xab2,50.9734,51.3549,54.9687,75.9436,72.3448,2903,0
xaf1,21.5006,26.1653,28.7858,14.5975,2.53544,1409,5
xbp1,400.479,330.782,324.981,321.833,272.602,1663,1
xgb,13.3952,29.1464,15.0465,5.18529,1.59057,973,2
xiap,65.298,56.0783,36.4227,23.5118,29.2619,2098,2
xk,0.847937,0.869054,0.787948,16.6876,37.5752,1659,3
xkr7,0.334396,0.319566,0.49018,0.608278,1.00187,2278,0
xkr8.3,57.3436,52.4262,45.1879,6.38921,2.70098,1693,2
xkr9,0.227778,0.436093,0.294776,0.727566,2.09879,1389,3
xkrx,35.8744,30.819,21.8869,23.2498,23.6697,2446,1
xpa,5.31085,6.60749,4.8435,4.11316,3.40552,1782,1
xpc,20.7319,19.1063,22.863,14.1123,5.36313,3062,5
xpnpep1,36.0252,37.6318,37.583,25.3914,14.6137,2131,5
xpnpep2,2.76257,2.16757,1.73126,0.906126,0.499936,2811,2
xpnpep3,20.861,21.4998,13.6653,13.0167,13.8815,2069,1
xpo4,93.4972,83.2703,90.2615,26.2895,28.6445,4519,5
xpo6,20.5003,17.3462,23.3505,8.80786,4.21992,4303,5
xpo7,8.89859,9.7688,8.91239,5.36277,9.99804,4975,1
xpot,27.8901,20.1844,27.3631,23.1835,23.6711,3685,1
xpr1b,32.6629,31.541,34.2133,18.5251,10.7408,3665,5
xrcc1,79.5339,74.4936,48.8687,37.6163,61.942,2864,1
xrcc3,64.3708,61.3418,38.8338,10.5333,10.427,1392,2
xrcc4,29.5868,33.5876,37.0392,21.74,4.18016,1333,5
xrcc5,56.812,67.5531,51.2674,39.219,31.8056,2498,1
xrcc6,39.6574,48.1183,48.4848,40.8061,25.1393,2222,1
xrcc6bp1,65.1088,68.2559,51.4914,15.0795,12.3791,1240,2
xrg5,0.872464,1.30366,0.933746,0.51875,0.121726,1748,5
xrn1,7.33986,12.2474,15.2202,18.1934,10.723,6419,0
xrn2,130.38,115.926,148.04,153.545,86.0535,4039,1
xylb,9.13324,13.5278,11.9739,10.0392,3.70526,2227,5
xylt1,0.899235,0.334251,0.548398,1.63696,12.5677,2760,3
xylt2,5.04108,3.95219,3.4703,0.962152,1.50073,2726,2
yaf2,1.79342,2.84315,4.46474,27.2982,39.5407,1811,3
yap1,9.41561,10.0137,13.1017,16.8849,25.1643,3940,0
yars,120.45,154.011,155.011,157.347,73.9508,2183,1
yars2,19.6218,15.838,14.6845,11.2999,13.4624,1905,1
ybey,33.2617,27.1297,30.3866,17.4904,27.7492,741,1
ybx1,96.5365,87.2069,143.897,372.556,564.554,1518,3
ydjc,72.2624,100.642,107.294,40.0825,9.93869,942,5
yeats4,35.4343,36.738,49.1476,135.057,117.08,1052,4
yes1,56.6314,55.6419,64.7375,58.7619,40.7759,4525,1
yif1a,76.1862,93.2356,102.848,69.0978,22.9261,1406,5
yif1b,68.1394,73.9275,72.0284,35.3035,20.9455,1469,5
yipf1,86.0355,88.7207,75.5869,12.8378,8.45603,1886,5
yipf2,31.8651,31.6835,26.5586,7.86222,7.06275,1606,5
yipf3,28.9087,36.3633,37.0905,48.1202,46.564,1894,0
yipf4,90.9942,81.1226,110.905,74.1475,44.7485,1624,1
yipf5,161.696,158.678,165.949,127.377,36.9769,1397,5
yipf6,38.7855,39.9464,27.7346,14.6227,20.6847,1530,5
yjefn3,2.59062,4.82307,3.48557,1.35145,1.0001,741,5
ykt6,118.617,110.139,98.6115,44.7407,22.814,1584,5
yme1l1b,116.927,107.796,124.535,56.0837,39.1837,2525,5
yod1,13.3277,17.8646,20.734,38.0203,35.7507,1233,0
ypel1,17.1105,20.9719,16.4979,4.49692,2.45055,1731,5
ypel3,225.417,235.284,293.545,258.883,82.0526,1357,1
yrdc,99.9884,93.2593,89.0809,20.4906,16.8184,1701,5
ythdc1,34.4265,26.5777,29.2855,37.6685,31.1764,2578,1
ythdf1,31.6878,26.4688,28.0461,22.4448,26.2828,2231,1
ythdf2,66.0738,53.1421,68.816,94.6867,77.7403,2035,0
ythdf3,18.0316,16.1647,17.9176,5.68301,4.26795,3010,5
ywhaba,67.1995,71.7513,72.6118,78.5656,113.278,1346,0
ywhabb,52.1878,61.9915,72.9004,91.3897,95.9351,1383,0
ywhabl,113.291,106.975,134.206,174.202,204.796,1746,0
ywhae1,81.2448,74.7533,94.0751,111.565,100.767,1994,0
ywhae2,10.682,9.91308,8.32594,42.0824,87.6118,1346,3
ywhag1,0.7816,0.707675,0.538951,0.957247,4.40467,2756,3
ywhah,36.121,39.4336,44.9825,26.7383,19.2581,2482,5
ywhaqa,155.355,147.891,151.319,92.0251,81.1622,1945,1
ywhaqb,66.3765,61.6896,50.4193,130.335,281.337,2426,3
ywhaz,226.967,157.741,213.741,239.323,280.696,1834,0
yy1a,3.05362,2.89202,18.7447,216.543,135.388,1982,4
yy1b,12.9489,9.36582,12.6252,10.0322,9.38487,2021,1
zar1,47.0614,35.2538,34.8514,18.1277,6.34461,1194,2
zar1l,1008.95,872.225,370.475,44.7094,11.0953,1107,2
zbed4,13.2631,16.5166,13.4287,20.4715,18.421,3750,0
zbtb1,35.4672,36.2403,22.7871,5.74294,6.15191,2958,2
zbtb10,8.8307,5.87973,6.7799,5.9107,7.58041,1816,1
zbtb11,54.7506,54.1216,44.2838,23.1752,36.6333,3744,1
zbtb12.1,0.518511,1.25861,1.10386,2.57148,3.50469,1469,3
zbtb12.2,6.80847,4.53803,5.87296,34.5089,35.4581,2307,4
zbtb14,54.1925,44.0102,57.3328,30.8898,20.3736,1947,5
zbtb16a,5.4383,4.8816,3.85481,1.21439,1.75548,2312,2
zbtb18,14.652,12.6251,10.0774,1.984,4.44669,2457,2
zbtb20,1.12273,0.936059,0.914824,1.73539,0.29559,3586,1
zbtb22b,18.0542,15.6382,15.2438,4.48933,2.35573,2122,5
zbtb24,13.0616,15.3737,16.727,4.13333,2.63014,4830,5
zbtb2a,13.6062,18.2962,10.2351,1.9797,3.37573,1645,2
zbtb2b,45.3748,42.5024,40.1759,37.1638,35.2356,3487,1
zbtb33,8.65645,9.11117,11.9782,10.5676,12.3402,2434,1
zbtb34,52.1057,50.7492,54.0721,19.2023,10.1842,1657,5
zbtb37,2.77585,3.36549,2.50293,1.07297,2.64551,1566,1
zbtb43,9.41385,6.92537,5.40186,3.11085,2.27282,1588,2
