tracking ID,0h,2h,4h,6h,8h,gene length,gene group,0h overlap,0h #ofCLIPpeak,0h #ofm6Apeak,2h overlap,2h #ofCLIPpeak2,2h #ofm6Apeak3,4h overlap,4h #ofCLIPpeak4,4h #ofm6Apeak5,6h overlap,6h #ofCLIPpeak6,6h #ofm6Apeak7,8h overlap,8h #ofCLIPpeak8,8h #ofm6Apeak9,wild-type 0h,wild-type 2h,wild-type 4h,wild-type 6h,wild-type 8h,mKO Y2-/- 0h,mKO Y2-/- 2h,mKO Y2-/- 4h,mKO Y2-/- 6h,mKO Y2-/- 8h,wild-type 6h,wild-type 8h,wild-type 12h,wild-type 24h,mzKO Y2-/- 6h,mzKO Y2-/- 8h,mzKO Y2-/- 12h,mzKO Y2-/- 24h,wild-type 16h,mzKO Y2-/- 17.5h,wild-type MO 24h,mKO + MO Y2-/- 24h,wild-type MO 36h,mKO + MO Y2-/- 36h,wild-type MO 48h,mKO + MO Y2-/- 48h
st6galnac4,5.4439,7.55961,7.47313,2.60498,1.59352,983,5,,,,,,,,,,,,,,,,6.29251,6.20743,4.48185,1.18116,0.965814,4.51243,3.66525,4.51406,0.699592,0.219557,1.04432,0.238029,1.56075,2.14353,0.864286,0.545068,0.479088,1.52543,0.515247,2.48293,1.71327,1.65576,1.4856,1.46616,2.41859,2.63596
st6galnac5b,7.59006,3.70837,2.00935,0.812089,1.49905,1951,2,,,,,,,,,,,,,,,,2.61344,1.21061,0.540127,0.272544,1.07194,1.3282,1.44778,1.23825,0.0579002,0.27826,0.145301,0,1.50842,1.71387,0.0355696,0.327934,1.41592,1.13446,2.28956,1.06315,11.0833,7.49307,9.35513,6.67705,2.88705,4.22165
st7,71.5866,70.5464,61.4088,25.7366,11.9564,1519,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,4.10762,5.30155,11.8444,5.77885,5.1416,2.58435,2.89489,12.9052,4.87976,4.962,5.58956,2.65289,5.5912,6.61838,10.0491,3.21127,4.08412,1.9426,3.98725,4.34909,13.2467,16.7214,11.4564,13.8868,26.8632,32.2397
st7l,11.5031,11.9152,8.79254,5.35873,5.83182,1732,5,,,,,,,,,,,,,,,,15.0656,13.3449,6.49524,3.60216,8.63311,16.1459,14.5363,12.6986,5.70864,6.03949,1.95898,2.44186,3.89693,4.10904,2.24583,2.51922,3.16841,3.19396,3.81531,5.10963,9.46153,9.78593,9.70566,9.51,8.33491,8.03299
st8sia1,0.0716591,0.12197,1.44012,2.91856,5.94546,2696,3,,,,,,,,,,,,,,,,0.100244,0.0994629,6.86893,5.37572,6.75289,0.0788721,0.155531,2.92148,4.57854,6.15632,0.989428,3.66051,3.11219,5.69972,1.94132,3.41549,2.98305,9.30214,4.02274,7.00848,6.51728,7.37466,4.27554,5.9862,5.95739,7.3414
st8sia2,33.1529,31.5659,28.2844,3.74213,2.02659,2308,2,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,13.2231,20.3551,7.36124,1.07288,2.58844,17.5872,19.449,21.951,0.73081,0.872245,0.731581,0.534574,1.66367,5.06076,1.86656,0.245199,1.11619,2.92004,2.27648,1.81282,8.07154,6.29125,8.52793,8.49645,3.37851,5.49139
st8sia4,0.447692,0.474364,0.682712,1.03009,1.58414,2143,0,,,,,,,,,,,,,,,,0.110868,0.180494,0.553413,1.1575,1.56493,0.0618278,0.126368,0.728216,1.22938,1.98596,0.316645,0.842239,0.787016,2.83798,0.392521,1.0978,1.10259,2.55773,0.815594,2.22642,0.926793,1.10442,1.9253,3.0423,3.71258,3.63937
stab2,3.21444,2.7536,2.54134,1.38924,0.775882,7950,5,,,,,,,,,,,,,,,,2.30991,3.4319,2.8263,1.11151,0.427401,6.5666,6.52157,6.57948,2.08926,0.450535,0.349448,0.0831154,0.150466,6.80764,0.601514,0.468454,0.162541,4.50991,0.492641,1.77177,8.97945,8.34587,11.2702,14.2597,7.83652,8.25561
stag2a,48.6393,39.5885,37.5939,7.46735,6.63226,5371,2,3,5,4,3,6,1,3,4,2,0,0,0,2,0,2,56.4018,54.0558,14.8083,5.53531,9.6374,54.7811,54.0513,37.4644,6.06657,11.2442,2.20291,3.32667,4.31005,5.90771,4.49402,3.00943,4.45878,4.89384,4.08722,4.09821,7.49509,5.45448,8.48825,8.96016,15.3293,15.3452
stam,40.7967,46.9591,49.5406,11.2963,11.8823,3568,5,3,12,4,3,10,2,3,6,4,1,3,0,3,4,1,50.3945,63.0707,40.208,8.18162,12.7346,62.6162,69.7255,101.858,14.4367,21.6478,7.11662,6.71769,6.83273,7.84417,11.2956,5.36313,6.00138,5.75614,6.71929,5.62214,19.4409,18.1245,15.8598,13.289,16.5166,21.7782
stam2,22.1109,23.114,26.6849,18.7516,13.092,2948,1,1,1,0,1,3,0,3,3,1,2,0,1,3,2,1,44.5019,40.6299,38.2958,18.9887,27.024,35.4038,38.6809,39.8848,16.3453,19.0168,9.61597,6.94952,10.3142,10.973,10.9924,5.66516,7.70064,10.1816,9.49156,8.87848,23.9482,27.9415,25.2991,25.0633,24.6523,27.8173
stambpa,33.0279,34.261,30.6711,8.69339,2.40141,2411,5,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,36.8496,33.8893,24.8209,2.76173,2.1579,41.4376,42.6368,37.62,2.656,2.66379,4.04597,1.14621,1.07196,2.40252,4.9229,0.753186,1.21945,2.51775,1.03282,1.9215,5.05113,6.32708,9.10315,6.8689,10.3237,9.08349
stambpb,21.7477,21.4006,20.3702,6.95969,4.69922,2084,5,3,2,1,0,0,0,2,0,2,0,0,0,0,0,0,14.5958,16.6524,18.4905,4.57482,3.3146,9.47689,10.2893,11.487,3.54268,5.34166,3.30461,1.26893,2.12647,3.58371,2.44516,1.40947,2.20568,2.3588,2.04767,3.24897,3.96919,3.24508,2.92309,3.08097,4.77671,4.85314
stap2a,18.4765,15.304,12.1991,13.8266,6.9446,2299,1,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,31.4234,31.0493,26.7343,34.3302,2.8559,12.2635,12.8454,8.81085,19.3628,7.93949,6.30493,2.84649,0.155275,1.54975,2.6536,3.83075,0.256124,1.23346,0.722459,0.890205,1.48309,1.55476,1.48432,1.99641,9.14845,10.7196
stap2b,11.8681,38.4872,15.109,54.2048,28.2632,1812,4,0,0,0,1,1,0,1,1,0,1,1,0,1,2,0,9.08515,19.8538,3.48599,26.5545,6.27186,12.9372,17.0366,6.82495,47.9827,12.6594,11.3252,6.00632,0.389798,0.404023,8.92264,6.90985,0.989875,0.784935,0.252938,0.626184,2.04641,2.62338,2.36642,3.88873,3.87619,4.49765
stard10,108.6,122.027,109.28,214.295,69.1303,2081,0,3,2,1,3,3,1,3,2,1,3,1,1,3,2,1,108.809,117.188,164.61,155.214,20.9674,112.625,112.737,127.88,183.708,42.5959,78.1227,20.6179,2.63413,1.83741,99.5064,27.9379,4.02982,1.98835,2.13837,2.01819,16.2184,21.7246,29.8779,26.2295,15.305,14.362
stard3,48.3383,49.1909,59.9021,42.3381,39.86,2431,1,3,5,1,1,8,0,3,6,1,0,0,0,2,0,2,64.1973,53.9288,46.1488,39.4909,40.7616,42.7517,37.9857,42.4533,57.7937,57.7476,14.8842,17.8121,19.9891,4.7809,16.5638,18.5829,17.1825,5.72146,12.2081,10.0955,19.166,22.0287,14.5457,15.8219,8.64543,9.94837
stard3nl,24.2628,20.0175,23.5652,121.209,162.34,2409,3,0,0,0,1,1,0,0,0,0,1,2,0,1,4,0,16.6227,17.1929,22.1635,85.2581,72.306,12.9353,13.2676,18.8739,121.54,102.545,34.0659,36.3718,9.34059,1.61785,17.1521,43.1734,13.5449,1.69634,4.13685,2.3321,8.53345,9.49656,9.51358,10.5654,8.65122,8.51756
stard4,0.847342,0.673847,1.91045,2.52847,2.75034,1184,0,,,,,,,,,,,,,,,,0.0320483,0.0393335,0.286159,0.419962,0.533929,0.0194002,0.0162267,0.32118,0.700351,0.658876,0.510029,0.344516,0.502853,1.22307,0.249391,0.308521,0.651102,0.497766,0.605558,1.0424,4.53713,5.69364,4.62693,4.68,2.36645,2.71619
stard8,68.2697,64.7714,55.8624,13.6209,16.6623,4789,5,3,8,2,1,10,0,3,11,1,1,4,0,3,6,1,82.5479,84.8427,40.6295,18.9609,17.6684,77.3977,79.7095,67.2131,10.6333,15.5996,7.21899,6.65686,3.88378,4.04915,5.13563,6.61412,3.57975,3.79139,2.96429,3.60493,5.93442,5.06586,6.20113,5.97853,11.1058,9.08299
stat1a,10.3799,12.7177,6.24622,1.60272,3.60104,2514,2,,,,,,,,,,,,,,,,7.87917,7.16749,1.64466,1.26969,3.57879,8.13438,7.19125,3.49116,0.960315,4.49061,0.570471,1.41412,4.24537,4.6167,0.322932,1.98964,4.17301,4.50872,3.78677,5.8962,6.74051,6.0401,9.36242,9.07075,15.1816,12.706
stat1b,0.306596,0.247216,1.18352,1.8222,1.6657,4113,4,,,,,,,,,,,,,,,,0.00621291,0.0114836,0.095202,0.474841,0.368664,0.011422,0.0113662,0.226595,0.993466,0.674838,0.339824,0.276074,0.113451,0.122815,0.0412378,0.221779,0.161468,0.0939953,0.0607522,0.256736,0.106302,0.0820092,0.0677427,0.133095,0.306267,0.132245
stat2,2.51127,1.93472,2.37528,1.67607,1.0963,6162,1,,,,,,,,,,,,,,,,2.53743,2.28527,0.837998,0.31136,0.302753,2.86256,2.46197,2.9607,0.37471,0.389881,0.433411,0.589221,0.675924,1.1358,0.554719,0.132666,0.71736,1.31898,0.851145,1.27269,2.27393,2.2785,1.76108,3.10821,2.72203,2.73877
stat3,45.7046,44.7133,44.4965,38.4912,15.4296,3055,1,0,0,0,3,1,1,2,0,2,2,0,2,0,0,0,38.8511,46.6262,49.406,49.7382,17.9669,43.8665,45.1566,47.1254,37.8317,18.054,16.905,10.394,11.9647,15.0072,20.4695,9.94243,13.4016,15.9914,9.76151,13.6589,18.707,19.4659,10.5535,14.4439,20.0516,23.0397
stat5a,1.37049,1.22443,1.20706,0.847497,0.561067,2786,5,,,,,,,,,,,,,,,,2.1483,1.40245,1.4754,1.08915,0.739073,1.37626,1.21881,1.13548,0.806214,1.08204,0.310377,0.242996,2.93844,11.1284,0.365945,0.216457,1.60496,10.1978,6.49295,15.3328,11.2725,12.3857,12.7521,10.9986,19.2918,18.9565
stat5b,21.6982,18.3682,20.3841,19.2147,14.3454,3412,1,3,1,1,1,1,0,3,1,1,3,1,1,3,2,1,16.1579,20.4842,16.2844,14.1592,13.6327,21.5615,21.7425,24.1879,20.6249,18.0147,7.43019,6.3021,8.70948,9.15255,7.57273,6.50085,6.61272,7.57199,8.4375,7.47657,25.8919,21.688,19.1577,25.8136,23.9501,23.6977
stat6,3.3169,3.7638,3.26211,0.00110662,0.85697,2765,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.11522,1.44018,5.31952,0.0381557,0.000355209,1.79618,0.0231778,0.000811181,2.39223,2.08364,0.977726,0.000014266,0.930126,1.41909,0.000268857,0.0000561632,0.655463,1.44821,1.97109,0.0018393,1.35052,1.26467,8.30684,3.9348,0.31773,0.530882
stat7,2.09945,2.13625,3.78243,5.52582,5.56509,2941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.44863,3.9834,0.962458,4.06032,5.28763,2.78804,4.70449,5.8245,2.45899,3.35618,0.557348,1.04828,4.85403,5.73613,1.93078,2.11639,2.93133,3.44115,6.08105,5.87999,14.9717,12.3197,9.98984,15.6768,30.6449,25.3587
stau1,2.98308,3.7181,4.17347,5.01145,5.16084,3100,0,1,2,0,1,2,0,3,3,1,3,1,1,3,2,3,25.8765,22.7115,24.9934,26.1285,31.8111,20.1103,18.0352,14.0959,17.3662,30.0226,7.74241,7.30898,11.164,25.123,7.88723,12.6498,13.6912,19.9682,10.2283,19.2833,19.8359,17.6186,19.7078,19.5305,33.5244,42.1619
stau2,12.9964,12.0858,15.97,12.7433,9.60581,3179,1,3,1,2,1,3,0,3,3,2,3,1,2,3,5,2,29.4436,32.6582,43.4656,39.8489,23.5119,32.5377,32.0396,31.2465,29.5814,18.9441,12.6853,10.0092,9.65383,26.7825,12.2975,8.84788,6.73734,24.6864,14.0636,17.5286,19.9657,18.4259,24.034,23.8096,52.7631,63.3937
stc1l,1.60193,1.03167,1.1738,0.824504,0.579508,1308,5,,,,,,,,,,,,,,,,0.536193,0.36678,0.165897,0.116317,0.0478113,1.22788,1.01714,0.488548,0.189308,0,0.191286,0,0.0819053,0.0875165,0.174954,0,0.0473157,0.0960382,0.123014,0.418407,0.242049,0.375514,0.246616,2.90943,2.48503,3.93938
stc2a,0.696025,0.189697,0.089593,0.799603,5.33742,852,3,,,,,,,,,,,,,,,,0.154286,0.0972085,0.166506,5.07055,6.45969,0.146331,0.174438,0,4.78744,11.4751,0.867926,8.22244,3.13329,4.82907,0,4.45385,1.6857,3.91652,5.3996,3.60496,6.83369,6.2981,9.14819,7.39719,10.6088,8.34486
stil,37.1089,34.4451,13.2453,5.22291,6.89774,4899,2,3,16,5,3,8,3,3,3,2,1,4,0,3,4,4,131.272,109.316,19.3555,17.1441,17.777,125.226,106.344,27.7366,11.153,16.8879,4.71227,5.74663,4.33254,4.62983,5.41803,6.43861,5.47877,5.58987,3.94894,4.43964,6.73552,7.7005,5.70191,6.40538,6.01179,6.72934
stim1a,61.2122,58.2768,60.938,26.4086,14.9211,2934,5,3,6,1,3,7,1,3,5,2,3,1,1,3,1,2,70.8954,58.4247,65.2532,6.367,21.0889,64.9908,58.4211,55.3299,10.2884,19.6248,11.6223,7.24989,11.2774,12.0513,21.0986,5.62538,12.7205,10.4802,7.21042,10.372,10.2904,12.2743,8.85447,9.77439,20.8809,21.4767
stim1b,1.80046,1.20057,1.17435,0.570873,0.473229,2250,2,,,,,,,,,,,,,,,,1.46522,0.760213,0.830967,0.317135,0.393171,1.20088,1.16942,0.8422,0.509205,0.222452,0.255216,0.261019,0.349259,3.10954,0.197559,0.123272,0.398795,3.40178,1.24129,1.79941,3.18751,3.0395,3.43641,4.87808,6.13743,5.97976
stip1,149.796,163.688,172.33,58.5627,33.7763,2462,5,3,3,2,3,6,2,3,6,2,3,1,2,3,4,2,226.39,238.722,214.115,48.6639,52.0175,248.588,262.407,237.73,22.0535,26.5638,20.6869,5.52616,12.8687,48.6913,37.8993,14.3244,17.1115,50.1752,40.5845,108.339,128.343,149.662,79.9681,76.1583,58.4918,61.8138
stk10,93.7506,91.437,69.766,22.9398,12.863,3229,2,3,4,4,1,2,0,3,2,3,2,0,2,0,0,0,54.9437,63.7889,33.7102,10.029,9.45606,46.8857,48.2661,37.589,7.00843,8.44296,6.84079,4.74716,5.39323,5.69783,7.27439,2.8765,4.24883,4.79253,5.09024,5.96439,5.13559,6.32582,8.10797,7.04564,9.2223,7.15965
stk11,98.6903,93.2227,73.2085,37.1237,35.5017,2118,5,1,6,0,1,3,0,3,5,1,1,1,0,3,2,1,85.7946,100.93,69.9962,39.5,34.0803,90.7911,94.3616,66.8147,36.6817,41.7213,21.3276,17.9231,19.5178,13.7863,16.2848,20.8824,14.1571,14.0562,16.9039,14.8032,14.2874,17.8349,15.6036,14.2288,21.6782,23.875
stk11ip,48.8107,45.0194,23.3997,4.96902,5.68133,3376,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38.9635,31.8082,9.99709,2.92093,5.29949,37.2988,36.3946,17.4475,2.15211,4.16009,0.751441,0.934785,2.73173,4.16394,2.08736,1.69386,2.2285,3.24471,2.93069,3.81532,6.03738,4.1119,5.84991,4.36906,6.76161,5.85245
stk16,28.4034,22.8795,23.6244,29.1832,31.8997,1644,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,20.4511,19.3358,14.9297,24.6661,20.3471,16.9043,18.7599,18.0961,19.1149,23.3374,7.9003,8.09061,7.95296,5.33785,7.52093,10.6124,10.1386,6.0946,6.93824,8.33355,22.6291,26.6943,22.6769,23.6434,16.5806,16.2125
stk17a,11.7639,15.1863,12.0375,3.45748,1.21456,3887,5,,,,,,,,,,,,,,,,11.2725,11.3525,6.40066,0.705851,0.233703,4.95547,5.82172,4.09331,0.509944,0.444029,1.58385,0.347675,0.318791,1.28867,0.792551,0.17369,0.330529,1.61916,0.946217,1.39341,2.16328,2.54998,2.82051,3.43361,7.52818,8.86195
stk17b,68.5599,62.0879,53.2784,8.95367,7.96922,1573,2,3,3,2,3,5,2,3,1,2,0,0,0,2,0,2,90.4421,83.2422,35.5471,6.63256,10.2768,90.8228,97.0555,72.182,8.27695,11.3199,3.64763,5.16422,6.26149,9.59351,6.87545,4.13339,5.891,8.65868,6.51839,6.73489,12.5856,14.1878,15.5306,13.8226,17.9382,17.3295
stk19,51.3759,48.5285,31.364,10.8689,12.2679,1097,2,,,,,,,,,,,,,,,,22.2005,30.2107,8.56959,7.92702,8.47597,14.3537,13.8086,8.38691,8.47853,9.08873,3.33384,2.96531,4.81509,3.31448,1.65608,4.03395,3.5089,5.17864,5.65323,5.51253,10.4324,6.34839,9.84565,10.6746,4.7492,4.86974
stk24b,69.4827,68.991,67.4295,25.2351,10.9258,2073,5,3,7,1,3,7,1,3,7,2,3,2,1,3,2,1,57.9522,68.8217,75.8995,13.1594,8.02744,57.1953,71.4055,82.3102,10.3694,9.93761,6.56131,3.2677,4.79745,10.2127,13.1534,5.90141,5.65592,8.31729,5.25836,8.23056,12.731,13.3598,11.0864,11.8066,19.3542,18.8558
stk25a,11.8457,13.9439,7.53793,4.51754,4.03411,1757,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.3189,5.26598,3.18194,2.70106,5.15391,0.869743,0.736475,0.425451,1.4795,4.9115,2.00913,2.24473,2.7782,2.50672,0.440628,1.28142,2.02039,2.26233,2.57081,4.28596,6.54086,6.12568,3.79755,6.0222,4.77034,4.59222
stk25b,68.8101,70.227,64.6525,32.0651,20.8827,1844,5,1,4,0,1,3,0,3,4,2,1,2,0,2,0,1,35.9586,44.8554,46.7752,15.7179,25.031,50.3923,47.9639,40.3076,13.0539,21.8589,7.90785,6.31241,11.2379,16.4911,12.9317,6.94804,11.2914,11.4101,9.54801,13.5223,18.8311,16.4978,14.1642,17.9155,28.5809,25.3503
stk26,36.3025,32.2411,44.8004,29.1112,9.91331,3663,5,3,4,4,3,5,3,3,4,3,3,2,3,3,2,2,6.11107,9.05845,21.2744,15.6806,6.51415,4.86471,5.57655,29.0031,18.9602,10.0146,11.5207,3.19978,3.44257,3.14886,20.2769,4.75207,3.11343,1.12652,1.83658,1.20203,14.8946,11.771,18.3116,15.6244,11.49,11.9202
stk3,107.454,116.599,113.378,97.476,74.0684,2895,1,3,4,2,3,3,2,3,2,2,3,1,1,3,2,2,93.4518,101.194,95.4954,71.297,63.9039,94.7682,93.3612,121.583,91.9973,66.1211,36.4057,27.1069,28.18,14.6311,25.1611,22.55,24.4142,16.9124,27.3983,15.6654,65.1194,63.1,82.4708,63.1212,34.9753,34.4328
stk35,10.6276,9.32972,10.8104,3.41896,5.87855,1913,5,1,1,0,1,2,0,1,4,0,1,1,0,0,0,0,9.55211,12.7388,10.1024,2.97032,5.03144,11.0067,12.2696,11.5955,3.21091,6.96092,1.05719,1.57325,1.20276,2.05929,2.18909,2.32346,3.03823,3.03546,1.58913,2.37493,3.05472,5.62667,3.86074,5.85405,18.0358,16.4027
stk35l,88.8382,91.3059,115.048,82.7376,51.0448,2362,1,3,10,1,1,14,0,3,10,2,3,3,1,1,2,0,97.787,90.5051,121.475,48.4313,46.5251,111.399,116.813,188.944,95.9696,56.6394,35.7355,30.7117,14.2294,6.21377,74.4073,24.9749,14.5251,7.57877,10.9177,13.759,11.7516,19.4035,14.1711,17.0096,16.204,17.1694
stk36,11.9691,11.1413,8.09926,1.06904,0.835203,4486,2,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,18.9258,26.5036,8.63703,0.663263,1.49287,33.319,33.8168,15.6275,0.922487,2.19946,0.439791,0.490252,1.35669,2.00712,1.22963,0.45545,1.25789,2.71811,1.69587,2.39429,1.65736,1.8277,1.06821,1.21491,1.66816,1.63477
stk38a,76.6629,84.5835,92.205,80.3332,54.9696,2300,1,3,4,1,3,4,1,3,3,4,3,2,2,3,5,4,74.1252,67.114,87.1632,58.1856,51.6768,63.1199,65.5718,84.8472,75.1313,53.6235,31.7658,22.7132,20.3744,10.9997,44.4795,27.449,20.0264,15.2298,15.2242,15.5429,25.5272,23.6604,28.4554,25.8995,26.5104,23.1083
stk38l,69.6741,72.5732,72.2639,18.8286,2.52959,1736,5,0,0,0,3,1,1,2,0,1,2,0,1,0,0,0,70.1108,71.528,53.1475,4.3183,1.57823,91.7294,94.9904,89.8825,8.1581,2.25833,8.58705,1.16736,1.6802,3.90466,16.6967,1.90546,1.54404,4.13199,2.41934,4.08595,7.28791,3.86389,5.79756,4.22661,10.9614,8.22515
stm,0.491136,0.660353,30.2153,1073,978.545,3168,4,0,0,0,0,0,0,1,11,0,3,19,3,3,17,3,0.0613069,0.0705594,51.4693,226.44,173.016,0.0773099,0.0247812,13.8124,285.299,201.086,127.602,149.427,32.33,5.13455,67.544,79.2713,23.7792,4.54128,24.6042,7.27086,5.28738,5.66815,1.94207,3.75085,10.1894,6.3355
stmn1a,942.947,979.706,770.727,618.89,382.804,927,5,1,2,0,1,3,0,1,2,0,1,4,0,1,2,0,617.952,644.898,516.607,281.146,152.802,748.217,712.204,742.554,333.716,176.316,153.922,100.249,35.7428,95.6066,201.955,97.333,57.7402,107.743,63.9742,53.4745,309.201,267.055,720.887,539.558,181.562,167.171
stmn1b,1.49687,4.60816,4.99877,4.37585,2.54552,1664,1,,,,,,,,,,,,,,,,0.252926,6.05452,2.21131,2.29286,0.877694,2.27213,2.6127,3.28285,2.79013,1.90616,0.910274,0.196677,1.02186,24.3276,0.417108,0.29861,0.432404,33.2282,5.89814,22.6649,51.9632,60.5812,83.8039,145.798,271.734,205.541
stmn2a,0.449067,0.530981,2.86565,11.7591,4.73585,2134,4,,,,,,,,,,,,,,,,0.304905,0.270359,6.76622,7.73723,4.80628,0.867974,0.93236,3.48663,6.57718,7.13786,3.08681,3.37483,2.11869,12.5489,1.75862,5.08177,5.96294,28.1743,7.97796,23.6119,13.114,16.0471,13.736,20.4071,79.6812,70.0589
stmn4,9.42135,13.6117,12.4715,8.66104,5.72126,1012,5,,,,,,,,,,,,,,,,9.72815,7.4067,9.26631,4.42743,2.87078,16.5543,18.1309,20.6296,3.98972,3.24629,1.49696,1.63496,1.42341,3.67905,5.74633,1.41696,2.4121,5.17112,2.45814,7.38803,3.51276,4.69744,4.23118,6.31187,7.82772,7.04712
stmn4l,0.423045,0.370406,0.563164,2.23711,6.68811,1169,3,,,,,,,,,,,,,,,,0.0364006,0,0.321814,1.36744,6.63037,0,0.0434474,0,0.0565553,1.57328,0.33688,1.48178,2.2642,3.03145,0.664891,1.87918,3.72509,2.89307,1.34839,1.28503,2.20393,2.81867,2.105,3.98471,10.8949,10.5374
stom,25.1672,26.1409,17.9339,50.367,116.35,3149,3,1,2,0,1,2,0,2,0,1,3,3,1,3,7,1,9.40204,11.5583,9.11668,49.6362,112.195,9.51339,8.9837,9.25804,45.3885,96.8179,17.4454,30.6477,50.5111,16.8421,8.3359,26.0536,40.0762,12.7039,36.1726,17.2144,147.599,165.58,113.522,153.31,49.0695,62.7029
stoml1,40.0576,37.153,17.9113,6.31019,6.00242,1892,2,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,32.7923,33.8014,5.57979,4.82841,3.36423,30.7965,30.2407,12.0022,4.32925,4.76206,1.64819,0.876672,0.909039,1.07105,1.86201,1.93162,1.92627,2.17641,2.31212,1.75918,5.81315,5.52635,7.15705,4.86094,4.12848,3.94161
stoml2,118.481,126.125,103.793,48.9336,28.8453,1453,5,2,0,1,1,1,0,2,0,1,0,0,0,0,0,0,89.9192,96.2428,87.2973,21.5419,21.7782,92.4429,101.238,103.699,23.7414,23.9029,19.1172,13.741,19.6845,16.4571,24.5971,11.3145,14.9311,15.2934,21.1008,10.6972,31.3428,46.4477,27.1216,29.6884,29.422,31.1536
stoml3b,2.30797,2.5639,1.42829,0.592867,0.333659,1191,2,,,,,,,,,,,,,,,,2.22263,1.30349,0.295134,0.0710171,0.1196,0.595772,0.442071,0.3707,0.189378,0,0.133585,0,0,0.0556388,0.189359,0,0,0.0656304,0.106885,0.211944,0.11926,0.136469,1.2239,2.20504,4.73105,3.8792
ston2,8.55062,8.7941,10.7732,8.46093,10.1182,3624,1,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,9.50018,12.763,10.0887,11.8236,26.1746,13.7702,14.4792,15.7465,10.0304,20.0865,4.24389,5.28953,10.092,4.94334,2.64824,4.49188,8.20189,6.06468,5.90827,6.11724,12.28,12.3672,12.4632,14.5531,11.0943,12.4636
stox1,21.8326,21.8101,20.9764,35.0376,20.6874,3338,0,0,0,0,1,1,0,3,1,1,3,1,1,3,2,2,19.3721,23.5224,21.8513,37.2859,14.7523,21.9786,23.5853,23.5975,17.4915,15.4266,10.0023,6.04516,5.42735,4.20137,12.626,10.2149,4.57581,4.52131,5.52535,5.00934,7.32493,8.24197,6.71072,10.3068,10.7738,10.8195
stpg2,6.22526,5.81461,7.79322,3.41232,1.92401,1487,5,1,1,0,0,0,0,1,1,0,1,1,0,1,2,0,5.17406,5.39018,9.04783,2.76742,1.22083,3.63526,3.64605,3.41975,2.17939,1.26276,1.47675,0.69292,0.650102,0.943841,2.5416,0.772978,0.551346,0.507207,0.397952,0.531085,0.595855,0.803585,0.6717,0.997873,1.38931,1.23094
stra13,116.234,107.874,53.0319,71.5474,113.113,498,1,,,,,,,,,,,,,,,,100.424,81.7757,24.9717,35.3031,55.8976,97.2859,98.6912,37.5395,37.3342,60.5503,24.6297,45.3293,42.2422,23.9122,6.13703,20.2688,32.8185,25.1254,38.2711,21.0406,35.1234,49.0201,54.0401,45.4305,12.8252,10.0678
stra6,16.8425,15.5355,11.9863,2.63287,0.784997,2880,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,23.9809,18.8504,12.7087,1.31965,0.689838,19.4139,18.417,12.9583,0.863623,0.548038,1.51142,0.0588467,2.37857,4.88897,1.43852,0.317075,0.597647,3.4041,4.50179,2.03564,12.8306,10.5014,27.8587,24.7141,21.1283,24.9569
stra6l,23.3601,26.0829,31.6834,12.1742,6.43554,2425,5,2,0,2,1,2,0,3,2,1,0,0,0,0,0,0,27.9748,26.0523,22.538,11.5262,12.8358,16.9573,13.7346,14.7524,6.91216,15.666,3.80698,4.18888,2.9853,0.695035,5.60323,6.28315,7.59975,1.71407,1.23077,2.36357,3.05237,3.98977,1.93964,2.64665,1.61322,0.89951
strada,25.4998,24.9635,28.4176,17.4146,18.3945,2305,1,0,0,0,1,2,0,2,0,2,3,1,1,2,0,2,26.9444,22.2817,29.4445,12.7444,16.6298,23.9685,23.6516,23.8221,14.1126,16.0162,5.08817,5.6379,6.47717,6.05314,7.07347,7.93602,8.09418,6.69579,5.83939,7.53159,16.6984,13.1971,13.1297,13.0655,12.0567,13.0198
strap,149.399,161.154,191.048,168.747,88.9696,1822,1,3,6,1,3,7,1,3,5,1,3,6,1,3,4,1,25.6828,33.6008,53.3811,53.3004,31.2764,23.3105,29.5683,86.9882,66.0105,40.709,38.2566,15.338,18.245,14.7084,62.525,25.9283,16.4169,5.63741,13.4447,9.42879,47.4422,55.7833,44.9947,43.7029,37.6062,36.4562
strip1,75.6781,75.4727,69.5184,81.5592,66.5043,2766,1,1,3,0,1,4,0,3,1,2,3,2,3,3,1,3,51.8565,55.0532,55.4632,59.7221,46.9895,60.7778,64.3856,52.842,62.6932,57.7706,23.8841,18.7241,14.047,12.0998,20.1497,25.8089,17.5456,12.1794,11.6435,13.462,30.3722,24.4346,22.0293,22.2757,24.95,26.4429
